Epoch [0], last_lr: 0.00043, train_loss: 2.3905, val_loss: 2.4732, val_acc: 0.1870
Epoch [1], last_lr: 0.00051, train_loss: 2.0980, val_loss: 2.0497, val_acc: 0.2102
Epoch [2], last_lr: 0.00064, train_loss: 1.7645, val_loss: 1.7121, val_acc: 0.3487
Epoch [3], last_lr: 0.00082, train_loss: 1.5058, val_loss: 1.6482, val_acc: 0.3965
Epoch [4], last_lr: 0.00104, train_loss: 1.2490, val_loss: 1.3001, val_acc: 0.5328
Epoch [5], last_lr: 0.00132, train_loss: 1.0293, val_loss: 0.9654, val_acc: 0.6530
Epoch [6], last_lr: 0.00163, train_loss: 0.8456, val_loss: 1.0658, val_acc: 0.6331
Epoch [7], last_lr: 0.00199, train_loss: 0.7085, val_loss: 0.8732, val_acc: 0.7019
Epoch [8], last_lr: 0.00238, train_loss: 0.6045, val_loss: 0.8714, val_acc: 0.7119
Epoch [9], last_lr: 0.00280, train_loss: 0.5108, val_loss: 0.7443, val_acc: 0.7600
Epoch [10], last_lr: 0.00325, train_loss: 0.4359, val_loss: 0.8627, val_acc: 0.7364
Epoch [11], last_lr: 0.00372, train_loss: 0.3973, val_loss: 0.5929, val_acc: 0.7998
Epoch [12], last_lr: 0.00421, train_loss: 0.3343, val_loss: 0.6056, val_acc: 0.8079
Epoch [13], last_lr: 0.00470, train_loss: 0.2878, val_loss: 0.7149, val_acc: 0.7809
Epoch [14], last_lr: 0.00521, train_loss: 0.2587, val_loss: 0.5464, val_acc: 0.8219
Epoch [15], last_lr: 0.00571, train_loss: 0.2222, val_loss: 0.5196, val_acc: 0.8389
Epoch [16], last_lr: 0.00620, train_loss: 0.1870, val_loss: 0.5993, val_acc: 0.8175
Epoch [17], last_lr: 0.00669, train_loss: 0.1616, val_loss: 0.7476, val_acc: 0.8045
Epoch [18], last_lr: 0.00716, train_loss: 0.1442, val_loss: 0.9216, val_acc: 0.7717
Epoch [19], last_lr: 0.00761, train_loss: 0.1257, val_loss: 1.0328, val_acc: 0.7741
Epoch [20], last_lr: 0.00803, train_loss: 0.1091, val_loss: 0.9925, val_acc: 0.7925
Epoch [21], last_lr: 0.00842, train_loss: 0.0898, val_loss: 0.8747, val_acc: 0.8100
Epoch [22], last_lr: 0.00877, train_loss: 0.0856, val_loss: 1.3982, val_acc: 0.7502
Epoch [23], last_lr: 0.00909, train_loss: 0.0718, val_loss: 1.0224, val_acc: 0.7897
Epoch [24], last_lr: 0.00936, train_loss: 0.0734, val_loss: 0.6997, val_acc: 0.8452
Epoch [25], last_lr: 0.00959, train_loss: 0.0574, val_loss: 1.0108, val_acc: 0.7968
Epoch [26], last_lr: 0.00977, train_loss: 0.0481, val_loss: 0.5863, val_acc: 0.8655
Epoch [27], last_lr: 0.00990, train_loss: 0.0407, val_loss: 0.6356, val_acc: 0.8591
Epoch [28], last_lr: 0.00997, train_loss: 0.0423, val_loss: 0.6533, val_acc: 0.8488
Epoch [29], last_lr: 0.01000, train_loss: 0.0463, val_loss: 0.7039, val_acc: 0.8479
Epoch [30], last_lr: 0.00999, train_loss: 0.0309, val_loss: 0.6580, val_acc: 0.8576
Epoch [31], last_lr: 0.00998, train_loss: 0.0220, val_loss: 0.8112, val_acc: 0.8450
Epoch [32], last_lr: 0.00995, train_loss: 0.0213, val_loss: 0.6978, val_acc: 0.8638
Epoch [33], last_lr: 0.00992, train_loss: 0.0312, val_loss: 0.8726, val_acc: 0.8397
Epoch [34], last_lr: 0.00987, train_loss: 0.0362, val_loss: 0.8000, val_acc: 0.8411
