Epoch [0], last_lr: 0.00043, train_loss: 1.8625, val_loss: 1.6950, val_acc: 0.3733
Epoch [1], last_lr: 0.00051, train_loss: 1.3509, val_loss: 1.3090, val_acc: 0.5368
Epoch [2], last_lr: 0.00064, train_loss: 1.0454, val_loss: 1.0950, val_acc: 0.6133
Epoch [3], last_lr: 0.00082, train_loss: 0.8388, val_loss: 1.0739, val_acc: 0.6397
Epoch [4], last_lr: 0.00104, train_loss: 0.6966, val_loss: 0.8408, val_acc: 0.7087
Epoch [5], last_lr: 0.00132, train_loss: 0.5736, val_loss: 1.0522, val_acc: 0.6713
Epoch [6], last_lr: 0.00163, train_loss: 0.4925, val_loss: 0.9943, val_acc: 0.6793
Epoch [7], last_lr: 0.00199, train_loss: 0.4228, val_loss: 1.1505, val_acc: 0.7049
Epoch [8], last_lr: 0.00238, train_loss: 0.3687, val_loss: 1.1362, val_acc: 0.7028
Epoch [9], last_lr: 0.00280, train_loss: 0.3169, val_loss: 0.8803, val_acc: 0.7444
Epoch [10], last_lr: 0.00325, train_loss: 0.2787, val_loss: 1.0039, val_acc: 0.7331
Epoch [11], last_lr: 0.00372, train_loss: 0.2513, val_loss: 1.1071, val_acc: 0.7219
Epoch [12], last_lr: 0.00421, train_loss: 0.2151, val_loss: 0.9370, val_acc: 0.7631
Epoch [13], last_lr: 0.00470, train_loss: 0.1760, val_loss: 1.3248, val_acc: 0.7301
Epoch [14], last_lr: 0.00521, train_loss: 0.1685, val_loss: 1.6301, val_acc: 0.6845
Epoch [15], last_lr: 0.00571, train_loss: 0.1482, val_loss: 0.8703, val_acc: 0.7831
Epoch [16], last_lr: 0.00620, train_loss: 0.1346, val_loss: 0.6830, val_acc: 0.8157
Epoch [17], last_lr: 0.00669, train_loss: 0.1009, val_loss: 0.7824, val_acc: 0.8156
Epoch [18], last_lr: 0.00716, train_loss: 0.1091, val_loss: 0.8999, val_acc: 0.7938
Epoch [19], last_lr: 0.00761, train_loss: 0.0811, val_loss: 0.7360, val_acc: 0.8204
Epoch [20], last_lr: 0.00803, train_loss: 0.0876, val_loss: 0.9868, val_acc: 0.7915
