Epoch [0], last_lr: 0.00043, train_loss: 1.5254, val_loss: 1.1968, val_acc: 0.5682
Epoch [1], last_lr: 0.00051, train_loss: 1.0142, val_loss: 0.9028, val_acc: 0.6779
Epoch [2], last_lr: 0.00064, train_loss: 0.8052, val_loss: 0.7359, val_acc: 0.7471
Epoch [3], last_lr: 0.00082, train_loss: 0.6633, val_loss: 0.6493, val_acc: 0.7699
Epoch [4], last_lr: 0.00104, train_loss: 0.5684, val_loss: 0.6275, val_acc: 0.7846
Epoch [5], last_lr: 0.00132, train_loss: 0.4998, val_loss: 0.6314, val_acc: 0.7882
Epoch [6], last_lr: 0.00163, train_loss: 0.4490, val_loss: 0.5376, val_acc: 0.8152
Epoch [7], last_lr: 0.00199, train_loss: 0.3956, val_loss: 0.5390, val_acc: 0.8236
Epoch [8], last_lr: 0.00238, train_loss: 0.3785, val_loss: 0.7359, val_acc: 0.7712
Epoch [9], last_lr: 0.00280, train_loss: 0.3441, val_loss: 0.6940, val_acc: 0.7802
Epoch [10], last_lr: 0.00325, train_loss: 0.3226, val_loss: 0.6638, val_acc: 0.7994
Epoch [11], last_lr: 0.00372, train_loss: 0.2999, val_loss: 0.5455, val_acc: 0.8317
Epoch [12], last_lr: 0.00421, train_loss: 0.2949, val_loss: 1.0622, val_acc: 0.7317
Epoch [13], last_lr: 0.00470, train_loss: 0.3025, val_loss: 0.9967, val_acc: 0.7464
Epoch [14], last_lr: 0.00521, train_loss: 0.2769, val_loss: 0.3794, val_acc: 0.8743
Epoch [15], last_lr: 0.00571, train_loss: 0.2428, val_loss: 0.4566, val_acc: 0.8585
Epoch [16], last_lr: 0.00620, train_loss: 0.2321, val_loss: 0.3907, val_acc: 0.8752
Epoch [17], last_lr: 0.00669, train_loss: 0.2267, val_loss: 0.5608, val_acc: 0.8445
Epoch [18], last_lr: 0.00716, train_loss: 0.2161, val_loss: 0.5086, val_acc: 0.8493
Epoch [19], last_lr: 0.00761, train_loss: 0.2044, val_loss: 0.4008, val_acc: 0.8825
Epoch [20], last_lr: 0.00803, train_loss: 0.1685, val_loss: 0.4457, val_acc: 0.8725
Epoch [21], last_lr: 0.00842, train_loss: 0.1721, val_loss: 0.4814, val_acc: 0.8674
Epoch [22], last_lr: 0.00877, train_loss: 0.1655, val_loss: 0.4484, val_acc: 0.8754
Epoch [23], last_lr: 0.00909, train_loss: 0.1554, val_loss: 0.4886, val_acc: 0.8548
Epoch [24], last_lr: 0.00936, train_loss: 0.1333, val_loss: 0.5169, val_acc: 0.8625
Epoch [25], last_lr: 0.00959, train_loss: 0.1333, val_loss: 0.4908, val_acc: 0.8683
Epoch [26], last_lr: 0.00977, train_loss: 0.1124, val_loss: 0.3713, val_acc: 0.9006
Epoch [27], last_lr: 0.00990, train_loss: 0.1041, val_loss: 0.3927, val_acc: 0.8906
Epoch [28], last_lr: 0.00997, train_loss: 0.0905, val_loss: 0.3797, val_acc: 0.9017
Epoch [29], last_lr: 0.01000, train_loss: 0.0767, val_loss: 0.4532, val_acc: 0.8803
Epoch [30], last_lr: 0.00999, train_loss: 0.0788, val_loss: 0.4555, val_acc: 0.8869
Epoch [31], last_lr: 0.00998, train_loss: 0.0802, val_loss: 0.3613, val_acc: 0.9033
Epoch [32], last_lr: 0.00995, train_loss: 0.0731, val_loss: 0.4668, val_acc: 0.8888
Epoch [33], last_lr: 0.00992, train_loss: 0.0668, val_loss: 0.5653, val_acc: 0.8821
Epoch [34], last_lr: 0.00987, train_loss: 0.0679, val_loss: 0.4027, val_acc: 0.8997
Epoch [35], last_lr: 0.00982, train_loss: 0.0536, val_loss: 0.3421, val_acc: 0.9121
Epoch [36], last_lr: 0.00975, train_loss: 0.0478, val_loss: 0.3889, val_acc: 0.9086
Epoch [37], last_lr: 0.00968, train_loss: 0.0453, val_loss: 0.4001, val_acc: 0.9061
Epoch [38], last_lr: 0.00960, train_loss: 0.0459, val_loss: 0.3506, val_acc: 0.9164
Epoch [39], last_lr: 0.00950, train_loss: 0.0377, val_loss: 0.3463, val_acc: 0.9166
Epoch [40], last_lr: 0.00940, train_loss: 0.0360, val_loss: 0.3585, val_acc: 0.9178
Epoch [41], last_lr: 0.00929, train_loss: 0.0319, val_loss: 0.4126, val_acc: 0.9095
Epoch [42], last_lr: 0.00917, train_loss: 0.0314, val_loss: 0.3679, val_acc: 0.9182
Epoch [43], last_lr: 0.00904, train_loss: 0.0295, val_loss: 0.4403, val_acc: 0.9105
Epoch [44], last_lr: 0.00891, train_loss: 0.0279, val_loss: 0.3722, val_acc: 0.9181
Epoch [45], last_lr: 0.00876, train_loss: 0.0274, val_loss: 0.3938, val_acc: 0.9145
Epoch [46], last_lr: 0.00861, train_loss: 0.0348, val_loss: 0.4131, val_acc: 0.9101
Epoch [47], last_lr: 0.00845, train_loss: 0.0280, val_loss: 0.3763, val_acc: 0.9191
Epoch [48], last_lr: 0.00829, train_loss: 0.0292, val_loss: 0.3725, val_acc: 0.9195
Epoch [49], last_lr: 0.00811, train_loss: 0.0227, val_loss: 0.3859, val_acc: 0.9175
Epoch [50], last_lr: 0.00794, train_loss: 0.0232, val_loss: 0.4027, val_acc: 0.9111
Epoch [51], last_lr: 0.00775, train_loss: 0.0181, val_loss: 0.3884, val_acc: 0.9215
Epoch [52], last_lr: 0.00756, train_loss: 0.0159, val_loss: 0.3785, val_acc: 0.9236
Epoch [53], last_lr: 0.00737, train_loss: 0.0184, val_loss: 0.3912, val_acc: 0.9176
Epoch [54], last_lr: 0.00717, train_loss: 0.0168, val_loss: 0.3982, val_acc: 0.9163
Epoch [55], last_lr: 0.00696, train_loss: 0.0140, val_loss: 0.4023, val_acc: 0.9193
Epoch [56], last_lr: 0.00675, train_loss: 0.0131, val_loss: 0.3920, val_acc: 0.9200
Epoch [57], last_lr: 0.00654, train_loss: 0.0120, val_loss: 0.3964, val_acc: 0.9207
Epoch [58], last_lr: 0.00633, train_loss: 0.0092, val_loss: 0.3434, val_acc: 0.9286
Epoch [59], last_lr: 0.00611, train_loss: 0.0091, val_loss: 0.3813, val_acc: 0.9216
Epoch [60], last_lr: 0.00589, train_loss: 0.0087, val_loss: 0.3695, val_acc: 0.9251
Epoch [61], last_lr: 0.00567, train_loss: 0.0079, val_loss: 0.3720, val_acc: 0.9250
Epoch [62], last_lr: 0.00544, train_loss: 0.0087, val_loss: 0.3771, val_acc: 0.9258
Epoch [63], last_lr: 0.00522, train_loss: 0.0065, val_loss: 0.3659, val_acc: 0.9298
Epoch [64], last_lr: 0.00500, train_loss: 0.0061, val_loss: 0.3791, val_acc: 0.9302
Epoch [65], last_lr: 0.00477, train_loss: 0.0057, val_loss: 0.3759, val_acc: 0.9263
Epoch [66], last_lr: 0.00455, train_loss: 0.0039, val_loss: 0.3655, val_acc: 0.9282
Epoch [67], last_lr: 0.00432, train_loss: 0.0033, val_loss: 0.3625, val_acc: 0.9302
Epoch [68], last_lr: 0.00410, train_loss: 0.0033, val_loss: 0.3528, val_acc: 0.9330
Epoch [69], last_lr: 0.00388, train_loss: 0.0026, val_loss: 0.3425, val_acc: 0.9334
Epoch [70], last_lr: 0.00367, train_loss: 0.0024, val_loss: 0.3456, val_acc: 0.9363
Epoch [71], last_lr: 0.00345, train_loss: 0.0018, val_loss: 0.3517, val_acc: 0.9345
