Epoch [0], last_lr: 0.00263, train_loss: 2.2382, val_loss: 2.5037, val_acc: 0.1997
Epoch [1], last_lr: 0.00302, train_loss: 1.8809, val_loss: 1.8292, val_acc: 0.3135
Epoch [2], last_lr: 0.00366, train_loss: 1.6865, val_loss: 1.5870, val_acc: 0.3970
Epoch [3], last_lr: 0.00456, train_loss: 1.5037, val_loss: 1.4161, val_acc: 0.4787
Epoch [4], last_lr: 0.00569, train_loss: 1.3112, val_loss: 1.3829, val_acc: 0.5159
Epoch [5], last_lr: 0.00704, train_loss: 1.1738, val_loss: 1.1881, val_acc: 0.5799
Epoch [6], last_lr: 0.00861, train_loss: 1.0355, val_loss: 1.0617, val_acc: 0.6262
Epoch [7], last_lr: 0.01037, train_loss: 0.9255, val_loss: 1.0533, val_acc: 0.6518
Epoch [8], last_lr: 0.01230, train_loss: 0.8314, val_loss: 0.8662, val_acc: 0.7000
Epoch [9], last_lr: 0.01439, train_loss: 0.7552, val_loss: 0.7792, val_acc: 0.7254
Epoch [10], last_lr: 0.01661, train_loss: 0.6856, val_loss: 0.8046, val_acc: 0.7277
Epoch [11], last_lr: 0.01893, train_loss: 0.6140, val_loss: 1.0480, val_acc: 0.6892
Epoch [12], last_lr: 0.02133, train_loss: 0.5528, val_loss: 0.9163, val_acc: 0.7126
Epoch [13], last_lr: 0.02379, train_loss: 0.4920, val_loss: 0.7499, val_acc: 0.7632
Epoch [14], last_lr: 0.02628, train_loss: 0.4408, val_loss: 0.5865, val_acc: 0.8063
Epoch [15], last_lr: 0.02876, train_loss: 0.4047, val_loss: 0.5580, val_acc: 0.8101
Epoch [16], last_lr: 0.03122, train_loss: 0.3739, val_loss: 0.5446, val_acc: 0.8205
Epoch [17], last_lr: 0.03362, train_loss: 0.3405, val_loss: 0.4732, val_acc: 0.8483
Epoch [18], last_lr: 0.03594, train_loss: 0.3226, val_loss: 0.4798, val_acc: 0.8421
Epoch [19], last_lr: 0.03815, train_loss: 0.2987, val_loss: 0.8566, val_acc: 0.7765
Epoch [20], last_lr: 0.04024, train_loss: 0.2833, val_loss: 0.6233, val_acc: 0.8143
Epoch [21], last_lr: 0.04217, train_loss: 0.2686, val_loss: 0.4408, val_acc: 0.8579
Epoch [22], last_lr: 0.04393, train_loss: 0.2477, val_loss: 0.6098, val_acc: 0.8193
Epoch [23], last_lr: 0.04549, train_loss: 0.2355, val_loss: 0.4658, val_acc: 0.8556
Epoch [24], last_lr: 0.04684, train_loss: 0.2152, val_loss: 0.6174, val_acc: 0.8240
Epoch [25], last_lr: 0.04796, train_loss: 0.2040, val_loss: 0.5109, val_acc: 0.8536
Epoch [26], last_lr: 0.04885, train_loss: 0.2013, val_loss: 0.5923, val_acc: 0.8314
Epoch [27], last_lr: 0.04949, train_loss: 0.1830, val_loss: 0.4424, val_acc: 0.8784
Epoch [28], last_lr: 0.04987, train_loss: 0.1723, val_loss: 0.6623, val_acc: 0.8200
Epoch [29], last_lr: 0.05000, train_loss: 0.1613, val_loss: 0.4542, val_acc: 0.8750
Epoch [30], last_lr: 0.04997, train_loss: 0.1499, val_loss: 0.5585, val_acc: 0.8511
Epoch [31], last_lr: 0.04990, train_loss: 0.1379, val_loss: 0.4443, val_acc: 0.8737
Epoch [32], last_lr: 0.04977, train_loss: 0.1340, val_loss: 0.4060, val_acc: 0.8840
Epoch [33], last_lr: 0.04959, train_loss: 0.1223, val_loss: 0.4064, val_acc: 0.8907
Epoch [34], last_lr: 0.04937, train_loss: 0.1142, val_loss: 0.5823, val_acc: 0.8524
Epoch [35], last_lr: 0.04909, train_loss: 0.1091, val_loss: 0.4753, val_acc: 0.8741
