Epoch [0], last_lr: 0.00043, train_loss: 1.7572, val_loss: 1.2594, val_acc: 0.5528
Epoch [1], last_lr: 0.00051, train_loss: 1.0805, val_loss: 0.9694, val_acc: 0.6617
Epoch [2], last_lr: 0.00064, train_loss: 0.8673, val_loss: 0.8158, val_acc: 0.7133
Epoch [3], last_lr: 0.00082, train_loss: 0.7376, val_loss: 0.7487, val_acc: 0.7464
Epoch [4], last_lr: 0.00104, train_loss: 0.6340, val_loss: 0.7494, val_acc: 0.7442
Epoch [5], last_lr: 0.00132, train_loss: 0.5600, val_loss: 0.5926, val_acc: 0.7990
Epoch [6], last_lr: 0.00163, train_loss: 0.4948, val_loss: 0.5850, val_acc: 0.7972
Epoch [7], last_lr: 0.00199, train_loss: 0.4481, val_loss: 0.5085, val_acc: 0.8261
Epoch [8], last_lr: 0.00238, train_loss: 0.4079, val_loss: 0.6905, val_acc: 0.7847
Epoch [9], last_lr: 0.00280, train_loss: 0.3940, val_loss: 0.4529, val_acc: 0.8425
Epoch [10], last_lr: 0.00325, train_loss: 0.3688, val_loss: 0.5570, val_acc: 0.8167
Epoch [11], last_lr: 0.00372, train_loss: 0.3401, val_loss: 0.4595, val_acc: 0.8481
Epoch [12], last_lr: 0.00421, train_loss: 0.3476, val_loss: 0.6873, val_acc: 0.8033
Epoch [13], last_lr: 0.00470, train_loss: 0.3503, val_loss: 0.4489, val_acc: 0.8558
Epoch [14], last_lr: 0.00521, train_loss: 0.3005, val_loss: 0.6263, val_acc: 0.8135
Epoch [15], last_lr: 0.00571, train_loss: 0.2902, val_loss: 0.5588, val_acc: 0.8316
Epoch [16], last_lr: 0.00620, train_loss: 0.3491, val_loss: 0.5561, val_acc: 0.8426
Epoch [17], last_lr: 0.00669, train_loss: 0.3026, val_loss: 0.5336, val_acc: 0.8327
Epoch [18], last_lr: 0.00716, train_loss: 0.3728, val_loss: 0.7965, val_acc: 0.7894
Epoch [19], last_lr: 0.00761, train_loss: 0.2542, val_loss: 0.4557, val_acc: 0.8656
Epoch [20], last_lr: 0.00803, train_loss: 0.2132, val_loss: 0.5339, val_acc: 0.8506
