Epoch [0], last_lr: 0.00053, train_loss: 1.6756, val_loss: 1.5036, val_acc: 0.4611
Epoch [1], last_lr: 0.00060, train_loss: 1.2085, val_loss: 1.2911, val_acc: 0.5452
Epoch [2], last_lr: 0.00073, train_loss: 0.9614, val_loss: 0.9977, val_acc: 0.6541
Epoch [3], last_lr: 0.00091, train_loss: 0.8138, val_loss: 0.9821, val_acc: 0.6690
Epoch [4], last_lr: 0.00114, train_loss: 0.6970, val_loss: 1.2209, val_acc: 0.6427
Epoch [5], last_lr: 0.00141, train_loss: 0.6109, val_loss: 0.8716, val_acc: 0.7043
Epoch [6], last_lr: 0.00172, train_loss: 0.5422, val_loss: 0.8178, val_acc: 0.7406
Epoch [7], last_lr: 0.00207, train_loss: 0.4898, val_loss: 0.6864, val_acc: 0.7833
Epoch [8], last_lr: 0.00246, train_loss: 0.4497, val_loss: 0.6253, val_acc: 0.8096
Epoch [9], last_lr: 0.00288, train_loss: 0.4149, val_loss: 1.0663, val_acc: 0.7144
Epoch [10], last_lr: 0.00332, train_loss: 0.3838, val_loss: 0.9585, val_acc: 0.7109
Epoch [11], last_lr: 0.00379, train_loss: 0.3672, val_loss: 0.8487, val_acc: 0.7609
Epoch [12], last_lr: 0.00427, train_loss: 0.3424, val_loss: 0.7272, val_acc: 0.7884
Epoch [13], last_lr: 0.00476, train_loss: 0.3255, val_loss: 0.7144, val_acc: 0.7885
Epoch [14], last_lr: 0.00526, train_loss: 0.2949, val_loss: 0.7124, val_acc: 0.7986
Epoch [15], last_lr: 0.00575, train_loss: 0.2783, val_loss: 0.4750, val_acc: 0.8509
Epoch [16], last_lr: 0.00624, train_loss: 0.2629, val_loss: 0.6201, val_acc: 0.8208
Epoch [17], last_lr: 0.00672, train_loss: 0.2581, val_loss: 0.5008, val_acc: 0.8400
Epoch [18], last_lr: 0.00719, train_loss: 0.2380, val_loss: 0.4261, val_acc: 0.8639
Epoch [19], last_lr: 0.00763, train_loss: 0.2226, val_loss: 0.4631, val_acc: 0.8541
Epoch [20], last_lr: 0.00805, train_loss: 0.2179, val_loss: 0.5176, val_acc: 0.8434
Epoch [21], last_lr: 0.00843, train_loss: 0.1984, val_loss: 0.4120, val_acc: 0.8754
Epoch [22], last_lr: 0.00879, train_loss: 0.1835, val_loss: 0.4841, val_acc: 0.8606
Epoch [23], last_lr: 0.00910, train_loss: 0.1677, val_loss: 0.6448, val_acc: 0.8372
Epoch [24], last_lr: 0.00937, train_loss: 0.1722, val_loss: 0.4584, val_acc: 0.8619
Epoch [25], last_lr: 0.00959, train_loss: 0.1540, val_loss: 0.5366, val_acc: 0.8630
Epoch [26], last_lr: 0.00977, train_loss: 0.1444, val_loss: 0.3508, val_acc: 0.8939
Epoch [27], last_lr: 0.00990, train_loss: 0.1342, val_loss: 0.3807, val_acc: 0.8911
Epoch [28], last_lr: 0.00997, train_loss: 0.1252, val_loss: 0.5368, val_acc: 0.8641
Epoch [29], last_lr: 0.01000, train_loss: 0.1179, val_loss: 0.5266, val_acc: 0.8648
Epoch [30], last_lr: 0.00999, train_loss: 0.1156, val_loss: 0.4166, val_acc: 0.8858
Epoch [31], last_lr: 0.00998, train_loss: 0.1058, val_loss: 0.3813, val_acc: 0.8990
Epoch [32], last_lr: 0.00995, train_loss: 0.0917, val_loss: 0.4231, val_acc: 0.8912
Epoch [33], last_lr: 0.00992, train_loss: 0.0921, val_loss: 0.4449, val_acc: 0.8836
Epoch [34], last_lr: 0.00987, train_loss: 0.0807, val_loss: 0.4485, val_acc: 0.8938
Epoch [35], last_lr: 0.00982, train_loss: 0.0741, val_loss: 0.5110, val_acc: 0.8773
Epoch [36], last_lr: 0.00975, train_loss: 0.0764, val_loss: 0.3929, val_acc: 0.9047
Epoch [37], last_lr: 0.00968, train_loss: 0.0718, val_loss: 0.4084, val_acc: 0.8982
Epoch [38], last_lr: 0.00960, train_loss: 0.0662, val_loss: 0.3721, val_acc: 0.9106
Epoch [39], last_lr: 0.00950, train_loss: 0.0706, val_loss: 0.4022, val_acc: 0.8994
Epoch [40], last_lr: 0.00940, train_loss: 0.0506, val_loss: 0.4016, val_acc: 0.9057
Epoch [41], last_lr: 0.00929, train_loss: 0.0487, val_loss: 0.4186, val_acc: 0.9085
Epoch [42], last_lr: 0.00917, train_loss: 0.0549, val_loss: 0.4307, val_acc: 0.9024
Epoch [43], last_lr: 0.00904, train_loss: 0.0491, val_loss: 0.3856, val_acc: 0.9103
Epoch [44], last_lr: 0.00891, train_loss: 0.0434, val_loss: 0.4548, val_acc: 0.9056
Epoch [45], last_lr: 0.00876, train_loss: 0.0494, val_loss: 0.4595, val_acc: 0.8985
