Epoch [0], last_lr: 0.00043, train_loss: 1.6781, val_loss: 1.5343, val_acc: 0.4499
Epoch [1], last_lr: 0.00051, train_loss: 1.2070, val_loss: 1.2960, val_acc: 0.5466
Epoch [2], last_lr: 0.00064, train_loss: 0.9647, val_loss: 0.9596, val_acc: 0.6567
Epoch [3], last_lr: 0.00082, train_loss: 0.8334, val_loss: 0.9020, val_acc: 0.6839
Epoch [4], last_lr: 0.00104, train_loss: 0.7090, val_loss: 0.8886, val_acc: 0.7185
Epoch [5], last_lr: 0.00132, train_loss: 0.6097, val_loss: 0.7193, val_acc: 0.7642
Epoch [6], last_lr: 0.00163, train_loss: 0.5369, val_loss: 1.2034, val_acc: 0.6375
Epoch [7], last_lr: 0.00199, train_loss: 0.4946, val_loss: 0.6951, val_acc: 0.7841
Epoch [8], last_lr: 0.00238, train_loss: 0.4428, val_loss: 0.6574, val_acc: 0.7818
Epoch [9], last_lr: 0.00280, train_loss: 0.4095, val_loss: 0.5044, val_acc: 0.8345
Epoch [10], last_lr: 0.00325, train_loss: 0.3837, val_loss: 0.6325, val_acc: 0.8060
Epoch [11], last_lr: 0.00372, train_loss: 0.3635, val_loss: 0.9030, val_acc: 0.7476
Epoch [12], last_lr: 0.00421, train_loss: 0.3329, val_loss: 0.6765, val_acc: 0.8010
Epoch [13], last_lr: 0.00470, train_loss: 0.3168, val_loss: 0.7696, val_acc: 0.7798
Epoch [14], last_lr: 0.00521, train_loss: 0.3032, val_loss: 0.4676, val_acc: 0.8515
Epoch [15], last_lr: 0.00571, train_loss: 0.2809, val_loss: 0.6849, val_acc: 0.8177
Epoch [16], last_lr: 0.00620, train_loss: 0.2560, val_loss: 0.4072, val_acc: 0.8693
Epoch [17], last_lr: 0.00669, train_loss: 0.2520, val_loss: 0.7515, val_acc: 0.7910
Epoch [18], last_lr: 0.00716, train_loss: 0.2331, val_loss: 0.5896, val_acc: 0.8317
Epoch [19], last_lr: 0.00761, train_loss: 0.2122, val_loss: 0.3874, val_acc: 0.8786
Epoch [20], last_lr: 0.00803, train_loss: 0.2082, val_loss: 0.5794, val_acc: 0.8349
