Epoch [0], last_lr: 0.00043, train_loss: 1.6835, val_loss: 1.9413, val_acc: 0.3632
Epoch [1], last_lr: 0.00051, train_loss: 1.2134, val_loss: 1.2127, val_acc: 0.5585
Epoch [2], last_lr: 0.00064, train_loss: 0.9648, val_loss: 1.1942, val_acc: 0.6024
Epoch [3], last_lr: 0.00082, train_loss: 0.7879, val_loss: 1.1276, val_acc: 0.6381
Epoch [4], last_lr: 0.00104, train_loss: 0.6633, val_loss: 1.0087, val_acc: 0.6806
Epoch [5], last_lr: 0.00132, train_loss: 0.5840, val_loss: 0.8494, val_acc: 0.7364
Epoch [6], last_lr: 0.00163, train_loss: 0.5218, val_loss: 0.8521, val_acc: 0.7382
Epoch [7], last_lr: 0.00199, train_loss: 0.4552, val_loss: 1.1508, val_acc: 0.7057
Epoch [8], last_lr: 0.00238, train_loss: 0.4179, val_loss: 0.8812, val_acc: 0.7491
Epoch [9], last_lr: 0.00280, train_loss: 0.3999, val_loss: 1.1256, val_acc: 0.6780
Epoch [10], last_lr: 0.00325, train_loss: 0.3591, val_loss: 1.2295, val_acc: 0.6761
Epoch [11], last_lr: 0.00372, train_loss: 0.3300, val_loss: 0.9586, val_acc: 0.7469
Epoch [12], last_lr: 0.00421, train_loss: 0.3063, val_loss: 1.0138, val_acc: 0.7440
Epoch [13], last_lr: 0.00470, train_loss: 0.2828, val_loss: 1.1212, val_acc: 0.7256
Epoch [14], last_lr: 0.00521, train_loss: 0.2505, val_loss: 0.6577, val_acc: 0.8034
Epoch [15], last_lr: 0.00571, train_loss: 0.2303, val_loss: 0.7711, val_acc: 0.7954
Epoch [16], last_lr: 0.00620, train_loss: 0.2147, val_loss: 0.7364, val_acc: 0.7998
Epoch [17], last_lr: 0.00669, train_loss: 0.1889, val_loss: 0.7930, val_acc: 0.7945
Epoch [18], last_lr: 0.00716, train_loss: 0.1804, val_loss: 0.7808, val_acc: 0.8043
Epoch [19], last_lr: 0.00761, train_loss: 0.1558, val_loss: 0.6909, val_acc: 0.8127
Epoch [20], last_lr: 0.00803, train_loss: 0.1567, val_loss: 0.6579, val_acc: 0.8231
Epoch [21], last_lr: 0.00842, train_loss: 0.1254, val_loss: 0.7442, val_acc: 0.8243
Epoch [22], last_lr: 0.00877, train_loss: 0.1223, val_loss: 0.6255, val_acc: 0.8355
Epoch [23], last_lr: 0.00909, train_loss: 0.1113, val_loss: 0.8056, val_acc: 0.8047
Epoch [24], last_lr: 0.00936, train_loss: 0.0946, val_loss: 0.6149, val_acc: 0.8470
Epoch [25], last_lr: 0.00959, train_loss: 0.0884, val_loss: 0.6634, val_acc: 0.8417
Epoch [26], last_lr: 0.00977, train_loss: 0.0822, val_loss: 0.7505, val_acc: 0.8282
Epoch [27], last_lr: 0.00990, train_loss: 0.0681, val_loss: 0.6713, val_acc: 0.8472
Epoch [28], last_lr: 0.00997, train_loss: 0.0618, val_loss: 0.7369, val_acc: 0.8320
Epoch [29], last_lr: 0.01000, train_loss: 0.0579, val_loss: 0.7805, val_acc: 0.8358
Epoch [30], last_lr: 0.00999, train_loss: 0.0565, val_loss: 0.7687, val_acc: 0.8286
Epoch [31], last_lr: 0.00998, train_loss: 0.0551, val_loss: 0.6877, val_acc: 0.8523
Epoch [32], last_lr: 0.00995, train_loss: 0.0358, val_loss: 0.5823, val_acc: 0.8677
Epoch [33], last_lr: 0.00992, train_loss: 0.0317, val_loss: 0.6794, val_acc: 0.8577
Epoch [34], last_lr: 0.00987, train_loss: 0.0355, val_loss: 0.7324, val_acc: 0.8530
Epoch [35], last_lr: 0.00982, train_loss: 0.0413, val_loss: 0.6795, val_acc: 0.8597
Epoch [36], last_lr: 0.00975, train_loss: 0.0318, val_loss: 0.6941, val_acc: 0.8593
Epoch [37], last_lr: 0.00968, train_loss: 0.0345, val_loss: 0.6880, val_acc: 0.8653
Epoch [38], last_lr: 0.00960, train_loss: 0.0280, val_loss: 0.8766, val_acc: 0.8421
